time,nb_entries,latitude,longitude,altitude,distance,elevation,climb,down,slope,duration,speed (min/km),vertical speed (m/min)
2020-09-27 08:06:24+00:00,12,45.42648832,6.0572768,647.4199829101562,74.24508618546842,12.53997802734375,12.53997802734375,0.0,16.88997706328763,0:00:52,11.673074199617915,14.469205416165865
2020-09-27 08:07:09+00:00,9,45.426048,6.05763776,659.0599975585938,57.31157040552388,11.6400146484375,11.6400146484375,0.0,20.310060544625376,0:00:45,13.086388921000712,15.52001953125
2020-09-27 08:08:06+00:00,12,45.42557184,6.05788416,677.510009765625,72.47620990292643,18.45001220703125,18.45001220703125,0.0,25.456646024596107,0:00:57,13.10777565869433,19.421065481085527
2020-09-27 08:08:49+00:00,16,45.42614016,6.05696704,682.239990234375,108.62976078384379,4.72998046875,4.72998046875,0.0,4.354221563795874,0:00:43,6.597345836248846,6.599972747093023
2020-09-27 08:09:31+00:00,17,45.42672896,6.0557184,685.7899780273438,117.73573157721592,3.54998779296875,3.54998779296875,0.0,3.0152169994718405,0:00:42,5.945530644118097,5.0714111328125
2020-09-27 08:12:58+00:00,73,45.42925824,6.05381632,556.7000122070312,493.43317370502973,-125.82000732421875,1.27001953125,127.09002685546875,-25.498895094441483,0:03:25,6.924288195593551,-36.82536799733232
2020-09-27 08:13:42+00:00,22,45.43047168,6.05326528,524.7899780273438,166.97279229608355,-31.9100341796875,0,31.9100341796875,-19.110918456165727,0:00:44,4.391941884158098,-43.51368297230114
2020-09-27 08:14:31+00:00,24,45.43028224,6.05085696,517.52001953125,207.63554209011954,-26.17999267578125,0,26.17999267578125,-12.608627796689264,0:00:47,3.7726436048218135,-33.421267245678195
2020-09-27 08:15:06+00:00,18,45.42962176,6.04899264,497.6099853515625,164.4664413532111,-19.9100341796875,0,19.9100341796875,-12.105833880681075,0:00:35,3.546829950234165,-34.13148716517857
2020-09-27 08:15:50+00:00,22,45.4292736,6.04689472,483.239990234375,171.94546636898963,-14.3699951171875,0,14.3699951171875,-8.357298055390386,0:00:44,4.264926639160618,-19.595447887073863
2020-09-27 08:16:37+00:00,20,45.42823936,6.04579904,460.3399963378906,138.88759221822733,-1.17999267578125,1.269989013671875,2.449981689453125,-0.8496026584773568,0:00:45,5.4000612151268275,-1.5733235677083333
2020-09-27 08:17:18+00:00,17,45.4275584,6.04469888,463.8900146484375,114.75371529532532,3.550018310546875,3.550018310546875,0.0,3.093597711769678,0:00:41,5.954793692225115,5.1951487471417686
2020-09-27 08:17:55+00:00,13,45.42690816,6.04391296,469.9800109863281,95.20800459599565,6.089996337890625,6.089996337890625,0.0,6.396517145520309,0:00:37,6.477059388197034,9.875669737119932
2020-09-27 08:18:36+00:00,14,45.42616064,6.04307904,459.3299865722656,96.64628574939682,6.179962158203125,6.179962158203125,0.0,6.394412480814551,0:00:38,6.55311888179782,9.757834986636514
2020-09-27 08:19:13+00:00,13,45.42553088,6.04242816,466.8699951171875,87.23727505539956,7.540008544921875,7.540008544921875,0.0,8.643104154885206,0:00:37,7.068857889112061,12.227040883657095
2020-09-27 08:19:55+00:00,14,45.42487552,6.0416768,472.8699951171875,94.27093322915391,6.0,6.0,0.0,6.364634139576397,0:00:42,7.4254213469854555,8.571428571428571
2020-09-27 08:20:58+00:00,13,45.4244864,6.04214272,491.9200134277344,81.5529166015801,19.050018310546875,19.050018310546875,0.0,23.359088925800332,0:01:03,12.875101759139978,18.14287458147321
2020-09-27 08:22:47+00:00,20,45.42414336,6.04352192,514.47998046875,122.52711264972865,22.559967041015625,28.4599609375,5.899993896484375,18.412224489047066,0:01:49,14.826680076868874,12.418330481293005
2020-09-27 08:23:36+00:00,11,45.42379008,6.04422336,525.9299926757812,68.22939117002983,11.45001220703125,11.45001220703125,0.0,16.781642061699557,0:00:49,11.969450203136597,14.02042311065051
2020-09-27 08:24:41+00:00,12,45.4233088,6.04477184,544.3900146484375,72.67291415326584,18.46002197265625,18.46002197265625,0.0,25.40151607753668,0:01:05,14.907005073654613,17.040020282451923
2020-09-27 08:26:11+00:00,17,45.42244352,6.0452704,566.4099731445312,106.07097092402066,22.01995849609375,23.90997314453125,1.8900146484375,20.759646399264877,0:01:30,14.141503438056223,14.679972330729166
2020-09-27 08:27:04+00:00,15,45.42162944,6.04556992,578.8599853515625,95.97238450707344,12.45001220703125,12.45001220703125,0.0,12.972494401359432,0:00:53,9.204054942855937,14.09435344192217
2020-09-27 08:28:18+00:00,16,45.42075904,6.0460384,606.8300170898438,98.77783091450554,16.27001953125,16.27001953125,0.0,16.471326997787664,0:01:11,11.979770046015728,13.749312279929578
2020-09-27 08:29:32+00:00,16,45.41999616,6.04664192,623.5599975585938,102.09991484412748,16.72998046875,19.63995361328125,2.90997314453125,16.385890717236247,0:01:14,12.079694697913238,13.564849028716216
2020-09-27 08:30:50+00:00,17,45.41935616,6.04761792,644.6500244140625,108.4621417097776,21.09002685546875,21.09002685546875,0.0,19.444597463234064,0:01:18,11.985772911238833,16.223097581129807
2020-09-27 08:31:55+00:00,17,45.41861376,6.0485792,660.010009765625,112.70612856966963,15.3599853515625,15.3599853515625,0.0,13.62834971486726,0:01:05,9.612037195744266,14.178448016826923
