time,latitude,longitude,altitude,distance,elevation,slope,duration,speed,vertical speed
2020-09-27 07:34:16+00:00,45.43550976,6.04656448,346.8299865722656,4.789535334810768,-1.6300048828125,-34.0326309102572,0:00:02,2.394767667405384,-0.81500244140625
2020-09-27 07:34:19+00:00,45.43552512,6.04664832,345.2799987792969,6.768623586382722,-1.54998779296875,-22.899600977768248,0:00:03,2.256207862127574,-0.51666259765625
2020-09-27 07:34:22+00:00,45.43552512,6.04672512,342.54998779296875,5.999167504926335,-2.730010986328125,-45.50649709457725,0:00:03,1.9997225016421118,-0.910003662109375
2020-09-27 07:34:26+00:00,45.43555072,6.04679552,341.3699951171875,6.193774810523658,-1.17999267578125,-19.051268602409625,0:00:04,1.5484437026309146,-0.2949981689453125
2020-09-27 07:34:30+00:00,45.43560192,6.046816,341.3699951171875,5.9198182332704885,0.0,0.0,0:00:04,1.4799545583176221,0.0
2020-09-27 07:34:35+00:00,45.43567872,6.04678976,342.739990234375,8.791614399968932,1.3699951171875,15.582975490739692,0:00:05,1.7583228799937864,0.2739990234375
2020-09-27 07:34:39+00:00,45.43574528,6.04674944,343.9200134277344,8.051041926143283,1.180023193359375,14.656776156234047,0:00:04,2.0127604815358207,0.29500579833984375
2020-09-27 07:34:42+00:00,45.43578112,6.04672064,345.2799987792969,4.580249606595199,1.3599853515625,29.692385096310648,0:00:03,1.5267498688650665,0.4533284505208333
2020-09-27 07:34:48+00:00,45.43584768,6.04670976,347.8299865722656,7.458007532297255,2.54998779296875,34.19127403567115,0:00:06,1.243001255382876,0.4249979654947917
2020-09-27 07:34:52+00:00,45.43591936,6.04677184,349.19000244140625,9.337356526377508,1.360015869140625,14.565320123513079,0:00:04,2.334339131594377,0.34000396728515625
2020-09-27 07:34:55+00:00,45.43596544,6.04680832,349.19000244140625,5.867959678178878,0.0,0.0,0:00:03,1.9559865593929595,0.0
2020-09-27 07:34:59+00:00,45.436032,6.04683328,350.6400146484375,7.66165575747456,1.45001220703125,18.92557239493104,0:00:04,1.91541393936864,0.3625030517578125
2020-09-27 07:35:02+00:00,45.43609344,6.0468544,350.6400146484375,7.0356264049966715,0.0,0.0,0:00:03,2.345208801665557,0.0
2020-09-27 07:35:05+00:00,45.43618048,6.04687808,349.2799987792969,9.86422918858637,-1.360015869140625,-13.787350670179706,0:00:03,3.2880763961954567,-0.453338623046875
2020-09-27 07:35:07+00:00,45.43623168,6.04688832,347.54998779296875,5.755412073504331,-1.730010986328125,-30.058855286703444,0:00:02,2.8777060367521656,-0.8650054931640625
2020-09-27 07:35:09+00:00,45.43629312,6.04689856,346.19000244140625,6.8860837660988565,-1.3599853515625,-19.749764855575766,0:00:02,3.4430418830494283,-0.67999267578125
2020-09-27 07:35:11+00:00,45.43635968,6.04692096,344.8299865722656,7.61322206881737,-1.360015869140625,-17.863867057169507,0:00:02,3.806611034408685,-0.6800079345703125
2020-09-27 07:35:13+00:00,45.43641088,6.04696256,343.3699951171875,6.560809200982337,-1.459991455078125,-22.253222283304982,0:00:02,3.2804046004911687,-0.7299957275390625
2020-09-27 07:35:15+00:00,45.43645696,6.04701824,342.010009765625,6.725286136500375,-1.3599853515625,-20.221970098512315,0:00:02,3.3626430682501876,-0.67999267578125
2020-09-27 07:35:17+00:00,45.4364928,6.04709184,340.8299865722656,6.99784716377279,-1.180023193359375,-16.862660268835914,0:00:02,3.498923581886395,-0.5900115966796875
2020-09-27 07:35:19+00:00,45.43650304,6.04717632,339.54998779296875,6.696702018103988,-1.279998779296875,-19.113867928369856,0:00:02,3.348351009051994,-0.6399993896484375
2020-09-27 07:35:21+00:00,45.43651328,6.04726528,337.8299865722656,7.041791096644221,-1.720001220703125,-24.425621224730662,0:00:02,3.5208955483221107,-0.8600006103515625
2020-09-27 07:35:23+00:00,45.43651328,6.04735488,337.8299865722656,6.998906195767303,0.0,0.0,0:00:02,3.4994530978836513,0.0
2020-09-27 07:35:25+00:00,45.43650816,6.04744,336.3699951171875,6.673344773682039,-1.459991455078125,-21.87795632612835,0:00:02,3.3366723868410193,-0.7299957275390625
2020-09-27 07:35:27+00:00,45.43652864,6.04752704,334.9200134277344,7.170993828791856,-1.449981689453125,-20.220093951711196,0:00:02,3.585496914395928,-0.7249908447265625
2020-09-27 07:35:29+00:00,45.436544,6.0476256,334.9200134277344,7.886386155163499,0.0,0.0,0:00:02,3.9431930775817494,0.0
2020-09-27 07:35:31+00:00,45.43655424,6.04772544,333.6400146484375,7.881644513983777,-1.279998779296875,-16.24025007758057,0:00:02,3.9408222569918885,-0.6399993896484375
2020-09-27 07:35:33+00:00,45.43655424,6.04781248,333.6400146484375,6.798932512249766,0.0,0.0,0:00:02,3.399466256124883,0.0
2020-09-27 07:35:35+00:00,45.43656448,6.04788992,333.6400146484375,6.155518446802233,0.0,0.0,0:00:02,3.0777592234011166,0.0
